FA1,GGBS,SF,MK,FA2,CA,Molarity,NaOH,Na2SiO3,Water,F_V (vol%),F_D,F_L,F_M,days,Tem,Com
458.266,119.039,32.491,0.0,669.343,747.464,12.102,69.891,162.706,7.193,0.309,0.222,1.537,29.982,11.315,24.676,30.262
280.028,163.228,27.358,30.406,840.413,856.606,13.269,40.307,150.19,20.181,0.125,0.188,1.13,36.932,19.861,31.693,32.586
37.665,526.527,70.671,65.169,934.514,648.677,14.828,22.45,157.316,74.65,0.0,0.0,0.0,0.0,15.146,42.171,56.271
415.683,167.986,30.97,0.0,941.478,500.043,12.657,80.245,214.352,10.266,0.609,0.394,2.154,46.473,9.899,25.417,34.452
414.181,141.005,44.321,0.0,467.802,1041.448,11.62,45.847,135.66,1.594,0.0,0.0,0.0,0.0,13.886,25.967,25.446
0.0,436.969,62.515,132.633,965.674,746.2,16.071,53.96,236.645,72.986,0.121,0.303,2.473,79.6,18.926,50.695,49.351
485.72,126.992,32.423,0.0,465.781,916.071,12.554,75.08,145.502,1.164,0.27,0.337,0.835,43.164,10.989,26.348,23.112
551.267,151.038,36.885,0.0,1014.301,218.976,12.669,81.878,210.163,0.085,0.852,0.154,3.967,44.751,7.22,28.943,30.19
559.129,84.815,42.899,0.0,362.518,840.312,13.897,74.213,142.207,6.122,0.251,0.142,0.868,34.291,7.706,26.621,22.441
624.074,182.785,57.365,0.0,1089.418,0.0,12.253,132.231,293.324,2.154,1.157,0.072,2.519,57.052,0.0,27.489,21.772
422.767,559.77,151.216,0.0,806.083,64.103,10.628,91.408,258.581,0.0,1.746,0.139,12.636,148.59,0.0,29.589,77.258
450.219,150.616,27.368,0.0,880.073,521.831,13.278,68.808,160.326,12.185,0.479,0.188,1.569,42.19,13.248,27.963,34.3
358.531,125.285,40.335,0.0,523.649,1087.3,12.769,35.576,130.628,0.0,0.0,0.0,0.0,0.0,9.7,27.212,22.832
247.206,274.081,38.813,36.003,880.869,787.437,13.802,55.698,163.553,34.615,0.303,0.219,1.754,57.531,13.748,33.521,44.259
188.083,626.288,127.278,0.0,753.841,650.493,14.922,49.286,230.196,42.72,1.073,0.257,11.779,169.012,11.283,53.462,79.846
571.884,149.326,45.631,0.0,1038.041,0.0,12.864,94.434,256.99,0.0,1.12,0.566,6.177,74.859,2.264,30.296,27.449
714.334,98.688,54.663,0.0,844.82,0.0,12.338,125.094,285.987,0.0,1.176,0.511,3.083,71.31,0.0,28.514,10.937
419.691,150.669,41.314,0.0,768.874,628.873,12.307,70.416,168.317,5.638,0.485,0.193,3.759,46.526,17.873,27.948,36.893
377.173,202.963,36.559,0.0,980.196,490.021,11.946,86.983,207.81,12.28,0.708,0.171,5.819,50.015,18.578,26.08,45.543
446.954,202.658,37.385,0.0,652.737,752.936,12.865,71.661,153.441,10.245,0.442,0.254,3.066,65.312,5.403,27.554,31.242
363.256,426.312,70.102,0.0,863.372,479.715,13.606,70.423,197.594,51.078,0.601,0.015,5.517,94.357,0.0,49.615,44.688
565.29,120.902,39.338,0.0,723.15,496.146,13.475,77.511,197.016,0.0,0.557,0.245,0.954,48.258,7.39,24.259,22.647
536.218,163.271,40.11,0.0,1243.894,0.0,12.713,84.964,256.394,0.0,1.014,0.349,1.991,36.481,9.28,25.621,32.61
366.872,216.062,53.001,0.0,1079.31,391.869,10.606,88.647,214.11,0.0,0.556,0.048,1.034,31.068,11.682,27.136,34.16
546.935,187.357,65.872,0.0,801.405,122.282,10.64,143.916,284.983,0.0,0.668,0.308,1.997,61.118,2.147,25.293,27.758
176.534,197.394,39.548,69.733,872.17,856.48,13.3,37.939,165.667,30.998,0.0,0.0,0.0,0.0,30.474,26.656,36.633
285.225,301.129,64.214,36.587,780.117,583.381,12.488,111.665,244.319,24.212,0.239,0.499,0.013,48.161,0.0,42.782,38.479
207.444,420.394,118.791,0.0,628.541,803.143,11.718,84.079,241.825,0.545,0.582,0.082,1.662,78.823,0.0,38.705,39.283
436.148,165.474,28.702,0.0,842.463,585.13,13.1,60.544,170.401,17.373,0.405,0.101,1.5,30.899,14.309,29.448,36.008
375.576,341.133,50.766,0.0,608.173,709.537,14.34,63.336,151.867,32.663,0.737,0.126,7.437,101.061,0.225,38.01,46.792
267.565,192.63,43.789,27.915,784.082,811.128,13.649,56.374,163.99,25.799,0.207,0.217,3.422,46.119,28.629,34.192,37.386
297.533,384.512,60.238,0.0,668.981,800.3,14.436,82.013,209.975,32.61,0.933,0.327,6.381,124.043,0.0,49.584,42.072
474.151,145.738,43.985,0.0,632.195,545.381,12.315,89.346,195.214,8.313,0.587,0.203,4.478,65.428,3.96,24.181,31.048
699.727,160.55,54.876,0.0,1357.795,0.0,13.013,96.439,328.582,0.0,1.574,0.772,6.368,94.048,0.0,30.076,11.99
361.511,187.551,35.836,0.0,1126.438,345.171,13.068,59.584,181.131,10.636,0.54,0.132,2.611,49.012,18.444,31.845,38.083
394.45,143.343,41.388,0.0,534.728,957.85,11.866,56.037,142.379,0.196,0.125,0.114,0.85,45.965,10.605,26.821,30.008
377.893,137.717,42.74,0.0,548.52,906.309,12.361,72.566,156.62,12.228,0.215,0.12,1.212,39.26,11.854,25.381,32.581
738.488,247.804,129.309,0.0,0.0,771.313,10.933,120.923,230.614,0.0,1.27,1.038,10.497,192.425,0.0,32.461,24.783
214.395,222.081,31.035,49.834,857.209,753.822,13.407,55.623,162.408,31.893,0.0,0.0,0.0,0.0,21.03,34.361,39.256
520.289,125.554,35.442,0.0,786.248,530.448,12.801,76.388,169.276,7.486,0.464,0.031,1.356,38.051,8.823,28.653,32.446
496.816,156.46,52.175,0.0,356.578,930.68,12.68,69.665,146.684,0.0,0.544,0.462,5.774,81.832,5.55,26.466,28.603
476.2,159.62,46.015,0.0,1101.72,154.515,11.648,86.512,225.343,4.351,0.8,0.033,2.544,35.962,7.343,26.215,34.17
599.504,310.805,107.043,0.0,670.085,178.077,13.328,91.982,289.317,0.0,1.88,1.043,15.758,192.268,0.0,42.411,36.432
589.132,392.239,125.697,0.0,170.333,619.315,11.402,82.849,227.834,0.0,1.501,1.488,16.767,191.276,0.0,36.514,53.528
535.347,175.054,39.539,0.0,1114.654,41.298,13.346,81.444,231.287,9.826,0.908,0.384,2.084,53.085,3.096,28.748,23.747
436.634,349.759,79.456,0.0,872.819,333.2,14.457,63.178,222.25,29.928,1.161,0.357,11.922,130.197,5.076,42.185,41.404
450.466,174.178,35.494,0.0,1632.19,0.0,12.258,91.031,263.338,0.0,1.099,0.11,1.043,36.2,12.062,31.846,36.134
408.687,130.098,20.248,0.0,725.088,816.023,12.878,63.838,137.012,15.38,0.183,0.141,0.289,31.182,13.39,27.217,30.779
397.796,168.161,77.36,0.0,474.523,949.845,10.532,83.317,179.511,0.0,0.0,0.0,0.0,0.0,3.437,23.937,21.685
564.804,448.743,92.423,0.0,432.854,509.051,14.17,83.795,208.08,34.93,1.594,1.084,11.961,200.294,0.0,54.445,44.173
361.612,118.42,48.019,6.22,413.392,1158.434,12.749,36.383,131.636,1.978,0.0,0.0,0.0,0.0,10.802,26.868,20.949
0.0,780.992,150.663,32.519,1041.162,770.99,13.051,1.865,232.264,39.333,0.0,0.0,0.0,0.0,17.762,46.583,74.939
534.988,201.273,40.861,0.0,1067.752,119.191,13.234,81.9,241.699,6.783,0.77,0.297,2.614,55.49,1.972,35.011,23.398
441.438,125.056,35.071,0.0,561.57,859.774,13.842,61.843,125.932,11.086,0.25,0.173,1.587,27.672,14.559,29.53,30.951
373.041,286.872,108.182,3.359,448.316,919.43,10.838,52.185,186.554,0.0,0.699,0.317,6.994,90.258,13.438,26.177,43.271
311.919,323.433,63.25,26.282,578.986,846.111,13.986,73.807,186.111,29.905,0.969,0.812,6.176,110.512,0.625,40.157,45.164
578.718,374.712,94.081,0.0,121.784,801.243,12.97,51.005,174.225,5.4,1.674,1.37,19.534,206.873,0.0,43.078,48.947
328.803,484.773,106.928,0.0,669.232,587.554,12.501,95.918,254.575,24.823,0.673,0.212,1.477,112.756,0.0,48.935,40.343
499.432,236.009,35.522,0.0,1377.682,0.0,12.298,111.233,282.242,0.0,0.851,0.034,0.328,39.308,3.358,31.944,28.382
402.672,276.93,50.659,0.0,1027.324,327.208,12.679,76.379,213.903,22.305,0.851,0.061,5.231,65.453,8.995,31.202,47.515
1.599,454.394,124.91,52.857,958.54,702.179,11.673,11.744,175.108,13.469,0.0,0.0,0.0,0.0,28.113,35.782,52.292
392.413,1091.66,225.385,0.0,1268.501,0.0,15.215,82.314,447.223,52.986,2.893,0.315,17.711,290.835,0.0,80.505,85.024
407.899,190.233,37.473,0.0,964.452,431.936,11.859,83.407,197.76,7.857,0.736,0.182,2.901,38.903,8.892,25.659,39.499
124.513,423.868,59.705,54.033,833.609,884.326,15.412,66.731,232.38,61.964,0.496,0.195,2.477,90.88,6.941,49.15,43.616
177.826,253.18,24.446,64.368,804.891,920.965,13.516,44.11,163.603,28.051,0.199,0.04,4.186,55.052,26.254,32.328,46.026
554.898,385.59,120.977,0.0,489.746,362.564,12.59,83.819,256.469,4.677,1.75,0.542,14.519,177.059,0.0,35.968,53.443
354.178,190.966,33.186,0.552,929.707,627.69,12.453,71.689,176.883,18.63,0.52,0.055,1.101,41.324,15.711,27.898,43.334
215.214,717.938,132.5,0.0,1099.406,279.507,15.19,49.837,314.937,57.953,1.644,0.195,10.97,195.794,0.427,68.605,70.662
610.941,135.229,48.693,0.0,1072.538,10.362,13.54,86.359,263.181,0.0,1.165,0.805,5.44,78.14,1.111,31.068,20.63
207.2,359.443,43.002,29.8,933.494,523.784,14.662,92.259,275.692,49.711,0.531,0.36,3.489,78.912,8.639,48.167,40.092
424.759,546.779,117.566,0.0,512.996,560.829,11.802,64.415,230.421,5.37,1.852,0.625,21.307,203.805,3.776,38.549,84.597
415.142,243.947,37.949,0.0,1626.486,0.0,11.962,97.675,270.934,0.0,0.979,0.166,1.181,42.603,1.996,33.403,29.387
772.887,835.701,242.406,0.0,1610.486,0.0,12.232,138.434,545.69,0.0,3.508,0.709,12.28,226.36,0.0,57.251,76.513
242.886,159.584,35.494,95.962,745.345,925.868,13.578,63.799,171.582,26.487,0.253,0.452,0.73,47.037,16.049,29.835,33.58
508.172,336.255,122.65,0.0,318.224,642.27,13.226,103.213,245.959,26.628,1.18,0.407,12.371,141.416,0.0,47.921,40.863
41.493,517.158,92.875,64.246,585.507,1086.086,16.238,54.784,215.48,44.644,0.968,0.021,10.095,129.202,21.966,51.641,60.46
346.306,113.193,22.225,38.03,657.76,921.695,13.091,45.366,124.931,21.161,0.098,0.168,1.192,37.3,21.675,27.636,32.423
44.337,449.301,129.048,46.788,820.482,803.526,10.731,46.745,229.765,0.0,0.0,0.0,0.0,0.0,18.478,33.293,51.688
504.57,124.939,41.627,0.0,781.706,490.686,12.216,85.322,186.706,7.474,0.418,0.173,1.221,30.146,10.434,24.616,25.591
529.028,502.228,161.108,0.0,658.007,91.751,12.661,93.191,290.497,0.0,2.285,1.07,23.402,211.442,0.0,38.167,69.571
278.834,239.589,26.517,23.918,1099.898,499.994,13.071,67.35,197.82,21.999,0.338,0.013,3.335,40.917,17.786,34.391,46.412
137.299,1113.766,197.84,0.0,816.952,406.482,14.862,8.605,248.939,78.785,2.411,0.059,22.216,266.528,0.0,63.028,125.867
375.203,173.642,37.342,0.0,578.574,957.437,12.176,52.525,139.281,12.119,0.173,0.187,1.375,38.732,13.065,26.069,31.852
418.8,153.293,40.912,3.657,657.176,739.647,13.01,66.59,187.251,7.912,0.66,0.362,4.686,66.239,10.126,29.773,36.984
245.855,157.026,42.058,69.296,745.09,815.352,12.03,73.859,197.11,10.843,0.167,0.255,2.863,44.901,22.902,29.561,33.622
630.053,129.335,58.003,0.0,690.362,243.427,11.038,137.681,263.935,0.0,0.745,0.012,0.806,53.056,0.0,25.189,16.163
526.48,446.656,153.898,0.0,209.41,752.402,13.886,98.939,281.131,4.266,2.047,1.196,18.796,237.785,0.0,54.044,51.856
468.002,171.766,52.938,0.0,1027.639,286.412,11.662,92.51,226.278,0.0,0.62,0.149,1.88,26.971,9.44,27.201,32.319
506.989,433.466,122.477,0.0,296.743,694.589,11.958,57.057,211.751,0.0,1.668,0.88,17.81,200.361,4.546,34.989,68.972
432.35,1326.104,307.946,0.0,195.49,150.801,13.736,110.235,370.014,67.553,3.188,0.7,25.821,404.915,0.0,85.698,122.195
279.516,184.633,41.167,35.5,742.011,850.023,14.796,45.262,139.911,38.326,0.036,0.092,1.768,44.049,23.516,32.366,34.652
375.278,158.296,25.098,2.747,975.635,502.594,13.627,63.0,160.149,22.345,0.377,0.02,2.04,36.41,21.416,30.034,33.747
359.262,148.912,33.271,29.904,563.738,880.366,14.68,38.776,103.022,26.469,0.0,0.0,0.0,0.0,23.353,29.333,32.36
90.391,419.907,72.087,63.444,846.419,815.435,13.395,32.96,152.846,40.652,0.0,0.0,0.0,0.0,13.173,36.812,45.519
576.285,191.198,75.056,0.0,325.127,664.689,12.135,93.035,197.334,0.0,1.027,1.006,10.166,129.217,0.0,35.236,37.95
427.977,160.428,35.241,0.0,891.629,514.51,12.49,84.373,215.015,9.652,0.467,0.021,0.099,29.153,12.18,25.618,31.751
425.717,182.964,33.399,0.0,595.998,775.507,13.302,70.643,168.956,17.417,0.555,0.549,3.332,79.155,1.308,31.221,32.824
436.971,181.33,32.704,0.0,1221.934,158.814,12.855,79.305,232.671,1.685,0.683,0.383,1.812,44.653,9.011,30.714,30.419
359.954,211.125,68.704,0.0,509.029,957.424,11.737,51.295,167.63,0.0,0.4,0.361,1.299,55.378,7.606,25.967,36.119
459.548,854.299,221.278,0.0,735.113,0.0,10.805,106.047,336.619,6.118,2.039,0.032,16.441,217.54,0.0,43.801,105.773
398.413,466.452,98.074,0.0,577.443,611.55,11.046,78.669,178.439,23.604,0.996,0.063,5.636,102.085,0.0,38.132,50.301
698.062,233.443,110.322,0.0,73.62,529.04,12.448,141.29,251.704,0.0,1.22,1.02,9.795,177.877,0.0,42.229,22.882
620.751,205.152,87.898,0.0,283.439,563.718,13.771,91.123,228.851,0.0,1.179,1.246,12.374,148.144,0.0,39.489,32.779
624.854,231.607,91.123,0.0,388.282,455.732,11.514,119.333,251.71,0.0,1.17,0.515,12.957,138.287,2.415,30.435,39.869
479.189,203.714,48.322,0.0,1082.388,135.647,12.711,81.989,236.486,0.0,1.004,0.326,6.11,63.789,12.324,28.82,34.943
473.531,201.391,39.144,0.0,462.29,844.896,13.141,73.087,149.862,0.0,0.58,0.969,3.489,66.965,1.842,32.184,36.064
682.829,105.75,67.297,0.0,365.025,490.386,11.533,119.431,225.932,0.0,0.552,0.461,1.365,63.077,1.242,23.577,14.857
510.713,374.022,135.932,0.0,347.426,626.818,10.978,108.856,259.09,0.0,1.215,0.675,13.377,161.017,12.359,37.856,63.28
226.755,250.549,54.228,51.036,761.804,828.967,14.105,25.402,116.965,39.511,0.0,0.0,0.0,0.0,26.26,32.977,39.593
422.458,377.307,59.271,0.0,1052.725,238.618,13.289,123.14,271.751,25.942,0.729,0.253,1.784,75.806,0.0,50.006,31.84
249.738,157.002,34.902,44.912,660.613,943.365,12.999,41.938,146.74,11.297,0.174,0.055,1.923,33.714,24.376,26.767,32.025
380.906,153.895,24.424,27.321,757.62,851.236,12.444,58.431,147.44,11.311,0.248,0.007,1.021,34.725,16.565,23.43,35.127
481.226,165.073,36.137,0.0,671.683,611.492,13.087,76.372,165.35,14.528,0.631,0.179,6.398,66.753,13.284,29.225,33.832
271.712,227.996,43.74,50.154,776.775,796.823,14.788,58.597,169.602,35.09,0.291,0.58,3.385,70.555,16.7,40.796,35.321
457.877,318.195,46.584,0.0,1735.599,0.0,12.95,85.863,286.368,1.265,1.11,0.077,0.461,38.545,2.188,37.597,33.116
355.62,174.853,30.843,0.0,662.968,927.485,12.603,67.696,143.298,8.83,0.259,0.016,0.386,40.609,12.872,25.663,33.427
491.918,201.157,44.987,0.0,1130.288,0.0,12.783,102.335,274.848,5.531,0.83,0.191,2.471,51.775,2.99,29.146,30.907
232.513,1158.662,248.465,0.0,589.417,395.103,14.761,32.272,282.653,64.627,2.837,0.46,26.8,323.533,0.0,65.727,131.523
517.784,166.48,51.702,0.0,376.536,787.327,13.691,62.515,135.244,8.339,0.753,0.95,6.708,82.608,1.479,35.274,36.659
147.146,206.474,59.815,66.689,840.223,872.273,12.365,25.775,159.852,7.331,0.0,0.0,0.0,0.0,38.609,30.274,42.044
538.535,164.672,36.285,0.0,1136.739,85.138,12.721,87.929,236.065,2.092,0.734,0.036,0.013,25.195,3.355,26.798,21.688
362.51,150.518,23.512,26.05,719.36,873.622,12.566,57.15,139.672,15.367,0.209,0.197,0.201,37.724,19.047,28.977,33.932
540.547,124.363,41.651,0.0,992.786,250.405,13.178,74.382,211.837,0.0,0.726,0.371,2.069,45.628,8.689,26.836,27.334
388.088,153.893,33.874,0.0,876.462,676.783,12.625,65.992,164.777,11.113,0.351,0.02,1.797,35.488,20.573,25.555,34.238
369.863,218.446,53.632,12.753,570.138,805.341,14.907,62.224,132.788,28.955,0.398,0.138,6.564,81.668,18.045,34.24,41.063
262.805,854.578,170.176,0.0,1246.467,80.572,14.432,50.647,332.328,42.91,1.932,0.04,13.624,188.262,0.0,64.875,80.707
634.591,122.375,46.582,0.0,903.421,100.721,12.432,113.385,244.858,0.0,0.849,0.613,1.064,49.954,0.159,24.562,14.978
26.51,332.501,62.072,92.296,971.514,825.364,12.713,32.672,179.787,29.437,0.0,0.0,0.0,0.0,25.752,34.303,48.559
555.382,145.005,49.053,0.0,597.256,587.881,12.699,94.894,196.07,4.509,0.696,0.089,2.641,68.215,0.0,31.713,26.772
506.741,321.695,61.659,0.0,1009.574,68.681,14.462,82.675,260.168,20.686,1.032,1.031,6.986,122.934,0.0,49.842,22.574
387.755,180.275,58.486,0.0,663.587,666.163,11.024,85.093,198.12,0.0,0.262,0.172,1.607,34.806,22.652,28.654,38.885
366.105,182.779,25.015,0.0,1131.91,448.998,12.681,75.748,209.644,14.76,0.673,0.078,2.25,55.701,10.278,27.955,36.453
501.284,126.998,39.578,0.0,432.706,808.262,13.718,71.895,149.081,0.605,0.376,0.452,3.459,49.831,0.0,28.023,28.77
402.683,448.378,94.428,0.0,551.182,624.626,12.207,64.207,196.426,2.787,1.278,0.405,16.614,170.668,0.0,38.972,62.831
268.449,505.072,89.493,0.0,614.296,828.174,13.66,42.014,148.375,42.324,0.895,0.127,7.985,120.421,2.756,42.243,65.73
490.932,170.326,31.61,0.0,1142.36,140.285,12.993,92.604,253.203,4.621,0.852,0.307,4.563,63.49,3.787,29.829,28.867
837.292,195.677,120.019,0.0,0.0,436.558,10.889,133.45,294.263,0.0,1.483,1.614,16.73,219.562,0.0,31.965,26.212
523.597,206.189,39.521,0.0,497.857,607.163,13.849,72.664,176.515,11.3,0.877,1.009,8.891,108.321,0.587,36.473,32.485
281.434,162.559,39.807,53.52,701.734,941.904,13.83,33.973,129.647,27.793,0.0,0.0,0.0,0.0,23.822,28.098,33.214
493.672,208.989,39.512,0.0,825.58,321.247,12.13,101.812,234.748,1.445,0.822,0.376,3.919,77.698,6.651,27.021,33.771
23.374,833.833,128.304,0.0,770.229,773.143,15.474,33.093,222.246,77.553,1.041,0.049,6.274,162.057,0.0,60.55,80.749
298.731,199.915,27.402,54.346,877.678,642.103,14.258,51.989,155.726,30.497,0.155,0.111,2.866,45.154,22.747,35.763,35.468
652.102,206.238,102.754,0.0,127.793,635.866,11.302,102.94,259.621,0.0,1.443,1.2,17.696,186.663,2.529,28.25,39.742
585.025,219.312,81.865,0.0,482.408,380.649,11.43,141.207,220.365,0.0,0.84,0.65,4.321,101.325,0.0,32.537,31.431
478.785,442.493,105.597,0.0,435.623,600.364,12.943,67.697,224.242,16.981,1.702,1.464,15.678,196.701,0.0,41.617,56.135
0.0,418.734,91.88,149.187,937.294,913.201,12.511,43.365,249.758,26.825,0.0,0.0,0.0,0.0,29.608,34.791,51.328
346.199,266.399,48.725,31.434,605.387,810.282,14.004,62.167,151.743,20.966,0.793,0.517,8.41,92.811,9.405,36.244,44.087
467.106,501.658,102.507,0.0,519.553,504.706,13.632,88.709,236.508,32.505,1.314,0.58,12.386,184.882,0.0,47.041,49.307
398.42,159.455,27.648,0.0,678.339,901.868,12.666,56.735,127.975,10.908,0.207,0.144,0.251,43.668,8.173,27.007,31.547
402.061,136.482,26.331,0.0,742.78,789.715,12.782,66.238,156.642,14.309,0.231,0.066,0.775,31.646,13.283,25.332,30.873
35.789,424.312,50.124,65.467,1024.908,842.928,16.271,57.6,234.757,69.265,0.207,0.499,1.307,90.223,9.181,61.887,34.909
470.574,231.364,71.615,0.0,613.207,481.989,13.804,85.3,202.535,1.895,1.055,0.939,12.788,122.785,7.738,36.497,41.668
155.775,217.671,34.992,115.515,767.98,897.816,14.666,57.877,170.781,34.709,0.172,0.039,4.142,52.184,31.517,32.702,39.625
504.985,460.62,94.486,0.0,486.826,444.427,14.34,67.673,206.51,47.055,1.36,0.727,12.771,189.18,0.0,56.945,45.036
379.228,169.429,27.967,3.13,660.084,884.745,12.626,75.158,141.657,14.974,0.324,0.088,4.396,37.127,22.467,22.741,35.211
354.0,168.31,25.237,0.0,1053.714,533.541,12.228,61.811,185.792,13.139,0.504,0.049,2.202,31.388,20.479,28.888,37.54
402.887,981.162,250.202,0.0,232.923,377.904,10.547,118.859,314.326,10.689,2.186,0.55,17.027,269.342,0.0,53.243,98.58
266.641,173.945,21.012,67.776,787.779,847.239,14.027,65.797,181.13,34.897,0.177,0.253,2.802,48.552,22.864,31.66,34.157
519.665,361.353,108.078,0.0,334.493,523.796,12.269,95.16,231.198,0.0,1.785,1.42,16.324,176.207,0.0,42.335,53.576
531.424,227.414,75.218,0.0,647.156,431.09,12.095,118.815,229.646,7.345,0.879,0.104,5.867,105.578,0.0,34.164,31.225
46.378,817.115,128.587,0.0,1096.059,508.839,16.208,29.989,254.489,92.175,0.961,0.354,5.707,158.264,0.0,68.66,73.915
539.893,159.84,65.302,0.0,399.882,708.089,11.399,95.269,214.479,0.0,0.498,0.316,2.578,78.085,7.749,26.037,33.091
409.543,185.922,24.425,15.365,670.506,649.255,14.636,67.237,138.934,48.922,0.261,0.15,3.335,48.971,16.772,34.416,35.766
434.996,209.302,52.416,0.0,740.034,594.614,12.11,82.727,182.849,13.101,0.756,0.046,6.329,68.872,6.138,26.155,39.293
605.94,161.492,49.699,0.0,1457.897,0.0,13.113,103.342,332.723,0.0,1.185,0.242,1.653,57.757,0.0,33.644,15.726
272.867,241.931,63.014,29.959,590.514,942.157,12.722,62.011,149.925,14.165,0.51,0.265,5.517,67.296,15.031,28.878,48.179
760.88,158.267,131.242,0.0,56.336,507.127,9.335,168.517,285.276,0.0,0.979,0.457,5.786,121.879,0.0,24.194,15.465
468.152,150.081,39.336,0.0,777.488,636.92,12.378,74.134,173.172,7.458,0.434,0.16,3.461,41.417,15.244,27.16,37.97
98.635,550.655,117.979,48.881,762.85,928.692,14.21,37.563,189.278,40.266,0.82,0.207,7.367,123.113,16.735,45.941,68.692
459.174,202.616,31.517,0.0,1260.256,106.636,12.123,86.39,254.592,0.819,0.801,0.192,2.446,33.72,9.481,29.322,33.917
498.512,131.215,57.633,0.0,451.141,740.476,11.304,75.675,173.69,2.18,0.356,0.016,2.377,45.976,9.2,27.008,31.136
498.826,234.401,62.508,0.0,261.163,778.252,14.226,65.423,143.343,9.46,0.933,0.799,9.287,130.32,0.0,40.473,34.11
467.023,404.463,93.096,0.0,438.87,491.821,13.003,81.107,207.647,12.089,1.758,0.925,18.955,183.629,0.0,41.832,56.472
575.246,229.591,56.789,0.0,1880.0,0.0,12.262,104.343,341.637,0.0,1.533,0.093,0.752,35.998,0.841,31.497,23.489
415.683,391.777,85.337,0.0,641.306,521.729,12.848,61.401,208.498,11.64,1.484,0.027,15.005,149.635,5.533,37.0,55.083
407.993,207.17,42.505,0.0,605.336,800.381,12.04,79.222,164.699,7.054,0.404,0.161,6.009,71.941,15.953,25.404,38.115
402.596,349.12,75.748,0.0,788.358,492.41,13.468,92.331,250.337,17.267,1.068,1.122,9.075,135.297,0.0,41.28,41.202
452.288,140.98,42.624,0.0,418.149,975.718,12.442,67.553,142.207,0.0,0.236,0.118,1.78,45.743,7.886,25.476,28.066
364.637,211.215,27.608,0.0,1446.562,0.0,13.563,70.155,232.742,9.62,0.71,0.145,3.341,34.339,19.273,34.663,36.643
350.525,142.031,34.993,45.737,662.728,889.324,13.172,58.671,155.722,19.9,0.307,0.353,4.428,43.184,21.581,30.259,30.797
216.221,161.076,32.41,92.299,762.722,857.263,14.42,32.214,150.366,29.082,0.055,0.241,4.566,54.824,21.192,33.64,31.196
484.186,238.153,65.971,0.0,898.238,305.374,11.066,87.806,271.966,0.0,1.078,0.318,10.528,95.69,16.859,22.373,45.576
429.525,234.432,76.859,0.0,932.776,288.952,11.349,156.339,320.828,0.0,0.442,0.198,0.692,34.081,3.982,40.445,32.334
311.975,152.735,19.551,46.899,724.439,747.645,14.339,64.52,162.464,29.643,0.157,0.518,3.473,35.753,32.487,32.647,31.529
346.161,176.748,20.621,22.814,841.328,688.32,13.485,55.018,149.39,27.945,0.272,0.075,2.036,37.382,17.921,30.663,37.495
512.552,440.574,127.048,0.0,528.463,346.521,13.643,80.547,229.479,23.932,1.721,0.535,16.629,196.546,0.0,44.459,53.035
258.655,257.789,37.051,0.0,1018.864,612.525,13.713,76.595,230.564,29.313,0.448,0.488,4.105,65.01,17.22,38.931,42.66
374.794,340.104,69.216,0.0,962.658,337.827,13.34,61.614,219.911,16.666,1.101,0.203,9.224,95.913,7.544,36.895,46.656
405.093,333.858,53.035,0.0,1493.749,0.0,12.689,74.262,273.078,7.655,1.316,0.074,4.9,54.176,3.168,34.231,46.653
645.916,253.136,70.415,0.0,2432.161,0.0,13.462,88.394,443.759,0.0,2.051,0.25,0.764,62.54,0.0,40.381,12.606
62.536,400.497,51.724,90.547,1104.751,670.056,15.08,73.427,269.443,52.877,0.333,0.043,0.887,70.918,12.164,50.059,41.501
376.017,175.649,18.261,8.623,890.334,632.225,13.798,73.327,180.708,25.524,0.315,0.314,2.435,28.047,21.957,28.626,34.194
580.193,235.498,84.994,0.0,220.945,648.699,11.972,74.547,184.946,0.0,1.263,0.93,16.762,166.956,0.0,34.535,35.978
104.132,259.269,63.824,97.744,991.899,667.098,13.986,48.525,178.598,24.939,0.0,0.0,0.0,0.0,35.078,37.149,42.535
556.819,182.196,48.656,0.0,1419.473,0.0,13.056,96.026,296.3,0.0,1.24,0.399,3.257,48.614,2.565,28.898,25.256
595.313,499.853,124.725,0.0,240.547,564.259,14.829,84.586,261.135,10.08,2.176,2.488,15.253,256.484,0.0,54.179,54.593
411.454,126.508,18.478,22.127,611.742,866.848,13.492,57.791,124.856,23.927,0.171,0.163,1.64,31.715,19.156,25.787,33.713
707.293,245.011,86.94,0.0,901.92,0.0,13.051,123.572,325.321,0.0,1.803,1.566,9.794,142.379,0.0,36.146,18.736
284.392,229.731,24.398,25.405,790.279,728.152,14.286,54.121,143.859,33.003,0.021,0.061,2.819,52.16,19.052,33.671,39.995
361.918,229.314,32.53,0.0,1345.786,101.275,13.718,62.822,214.314,6.592,0.615,0.259,2.813,40.972,21.802,34.375,37.387
249.562,216.139,32.281,64.865,797.489,789.659,13.452,60.476,164.451,35.605,0.366,0.085,2.289,50.11,17.25,30.362,41.857
420.661,237.708,60.292,0.0,1032.251,301.008,11.9,85.723,241.682,0.0,0.906,0.034,6.651,67.767,11.317,32.401,42.531
287.681,199.089,34.583,10.499,611.767,880.994,14.41,52.808,147.036,25.419,0.245,0.279,3.902,43.155,20.169,32.31,41.34
446.539,284.882,65.333,0.0,1196.989,2.489,12.796,92.877,252.169,3.895,1.375,0.051,8.229,95.862,5.437,35.973,46.1
