FA,GGBS,SF,MK,FA.1,CA,Molarity,NaOH,Na2SiO3,Water,F_V (vol%),F_D,F_L,F_M,days,Tem,Com
309.291,238.836,3.431,80.632,782.948,540.008,10.006,98.985,203.485,37.151,0.088,0.049,2.022,0.0,11.525,26.01,39.561
546.246,88.588,8.612,6.083,381.038,916.019,16.267,115.787,183.603,15.949,0.11,0.059,0.508,0.0,35.728,20.265,42.735
172.215,287.974,0.278,47.609,701.888,973.552,11.715,79.555,157.011,7.228,0.0,0.0,0.162,0.0,50.075,21.885,51.672
576.871,343.672,25.296,8.412,1246.398,199.096,12.104,100.403,177.066,248.196,0.138,0.0,0.845,0.0,23.4,24.621,44.26
366.323,133.153,9.029,44.317,890.152,735.137,12.471,73.052,191.236,28.035,0.032,0.0,0.918,6.802,87.12,25.796,50.397
373.152,132.69,0.0,27.65,716.468,1081.12,7.066,69.735,144.103,18.962,0.074,0.103,0.0,0.0,48.779,24.063,38.022
286.25,180.247,0.0,8.983,798.782,892.419,9.868,81.963,166.191,3.175,0.006,0.0,0.363,0.0,60.937,23.951,45.991
160.39,284.419,0.0,22.451,699.094,1113.913,9.254,68.64,131.985,5.945,0.0,0.0,0.0,0.0,58.727,21.222,50.644
413.354,230.014,15.902,18.344,1054.94,312.203,11.883,97.737,206.819,133.428,0.0,0.009,1.958,0.0,57.852,23.232,49.098
199.956,520.584,6.697,4.458,965.043,250.479,12.387,124.632,279.22,32.727,0.509,0.062,0.0,0.0,45.198,22.922,77.647
354.657,126.557,0.0,16.372,818.312,1017.127,9.545,73.697,173.865,0.0,0.016,0.073,0.669,0.0,56.342,22.617,42.781
449.966,47.241,0.0,0.842,428.306,1367.888,14.607,83.986,153.666,5.221,0.068,0.0,1.608,0.0,63.256,23.7,43.451
250.808,316.587,9.15,0.0,719.275,951.677,11.305,97.842,184.125,13.426,0.018,0.0,4.575,2.993,40.713,21.009,58.293
344.606,158.727,7.237,14.994,851.574,679.747,11.399,73.165,179.68,1.64,0.105,0.0,1.865,0.0,30.603,22.787,42.287
266.573,91.098,5.601,112.873,414.907,1086.286,13.627,108.094,149.063,20.853,0.097,0.207,1.179,0.0,14.083,23.299,41.632
609.557,280.562,62.081,52.133,1014.838,129.773,14.149,123.954,196.326,191.765,0.0,0.0,0.0,0.0,60.689,26.124,48.39
307.025,134.06,0.0,7.963,627.144,1297.554,9.284,73.702,126.738,0.0,0.0,0.0,0.0,0.0,62.121,21.705,42.025
227.243,757.127,10.695,487.247,576.986,0.0,13.23,226.262,407.571,20.654,0.373,0.0,3.351,21.372,26.709,21.187,108.639
373.367,133.085,0.656,6.104,1123.242,453.924,9.781,100.881,204.345,1.754,0.523,0.087,3.978,11.698,29.265,23.941,45.311
119.346,974.513,11.042,729.414,602.121,0.0,14.141,250.642,445.516,16.578,0.285,0.0,0.0,10.684,27.0,20.798,124.885
268.59,221.015,0.0,134.649,1044.404,317.521,9.989,112.62,228.51,4.421,0.257,0.204,0.26,0.0,9.889,21.231,43.305
345.648,111.974,0.0,7.556,702.595,1181.874,9.81,66.138,119.708,13.451,0.013,0.0,1.24,0.0,19.414,23.785,33.67
209.215,289.218,0.0,0.0,892.032,574.54,6.76,95.915,151.567,0.0,0.0,0.0,0.0,0.0,57.981,21.414,57.341
411.014,146.319,1.665,21.575,1011.581,420.554,12.511,86.356,205.244,1.424,0.243,0.0,0.453,0.0,25.982,20.697,38.384
504.346,77.665,0.0,36.093,490.365,953.264,13.688,88.115,157.362,24.478,0.085,0.0,2.615,0.0,49.566,23.084,37.368
132.912,981.864,16.616,142.741,665.514,0.0,14.433,192.831,310.944,35.312,0.437,0.0,0.0,0.0,22.478,20.186,130.813
401.884,155.866,0.0,3.322,1114.373,225.403,11.595,97.684,235.917,0.0,0.317,0.0,2.684,0.0,26.897,21.805,41.261
463.016,353.296,35.937,61.467,932.199,0.0,15.119,112.122,252.712,113.487,0.217,0.0,0.0,0.0,75.758,22.366,68.258
486.273,598.452,49.029,0.0,669.427,51.018,13.602,190.033,421.888,50.413,2.228,0.198,22.758,123.919,24.378,22.974,127.8
692.196,117.033,5.218,99.943,756.439,86.123,14.94,95.82,175.749,115.433,0.283,0.068,0.0,0.0,54.74,24.637,44.95
228.667,207.684,0.0,0.0,780.546,852.864,11.483,73.331,144.878,0.0,0.0,0.0,0.0,0.0,17.079,20.888,40.033
630.971,174.944,15.21,40.839,1187.41,162.105,10.468,57.22,87.34,200.819,0.117,0.0,0.0,0.0,21.019,25.553,27.506
354.078,139.509,0.0,13.937,535.478,1111.608,11.797,71.682,129.635,2.222,0.012,0.0,1.392,0.0,40.813,23.405,42.553
173.958,325.438,0.0,0.0,782.482,894.254,12.12,76.382,162.512,10.81,0.0,0.187,0.0,0.0,80.259,23.71,58.973
338.327,199.237,12.266,24.632,1011.462,336.931,11.817,101.162,217.529,41.479,0.243,0.0,4.651,27.273,25.953,22.01,40.291
182.154,160.134,0.0,350.008,588.636,623.616,12.44,138.361,256.169,30.575,0.005,0.204,2.853,3.373,16.432,22.185,39.516
380.967,151.08,0.0,21.425,1072.255,651.807,9.433,84.412,170.915,0.0,0.189,0.0,0.105,0.0,22.753,22.048,41.193
696.773,383.979,46.466,11.508,1278.538,0.0,15.464,81.799,198.313,335.778,0.107,0.0,0.0,0.0,63.155,23.615,57.358
446.658,695.812,91.613,35.431,502.188,221.376,13.819,179.936,400.916,78.847,1.474,0.0,15.675,128.385,46.202,21.879,128.525
548.487,126.201,0.0,25.653,1320.48,90.197,14.093,116.156,261.3,0.0,0.483,0.0,3.347,0.0,43.097,21.839,42.032
333.971,142.37,0.0,29.452,708.742,1175.274,8.232,70.451,149.418,1.491,0.054,0.0,0.0,0.0,80.903,22.437,47.556
453.951,201.453,12.162,2.963,696.575,1078.242,9.249,119.701,239.71,62.53,0.215,0.54,23.01,142.51,19.961,22.996,44.039
347.743,459.629,72.798,571.355,533.237,0.0,11.811,284.635,451.042,30.561,0.037,0.095,1.911,0.0,35.545,18.845,72.657
480.038,550.496,114.519,0.0,600.449,65.053,11.951,186.715,327.228,35.628,0.358,0.276,0.0,0.0,52.335,24.688,99.917
340.524,270.218,33.849,169.67,357.717,660.353,13.043,199.841,290.371,6.923,0.0,0.168,0.755,0.0,11.092,19.708,47.1
221.079,218.606,0.0,7.807,550.957,1210.33,12.245,76.158,140.203,6.804,0.0,0.026,0.551,0.0,22.949,23.642,46.936
472.666,105.903,0.0,0.0,737.768,700.102,15.064,86.892,146.522,24.502,0.0,0.236,0.0,0.0,7.29,22.273,29.363
102.809,212.63,3.672,374.376,609.41,662.797,12.663,155.547,251.465,21.722,0.0,0.33,1.32,0.0,25.121,21.09,42.882
471.708,87.584,0.0,26.594,558.799,1277.997,15.426,96.006,182.529,9.819,0.014,0.002,1.513,0.0,103.881,23.673,52.676
194.569,377.947,3.838,0.0,605.896,914.76,13.119,89.173,170.162,6.178,0.0,0.0,0.253,0.0,23.602,22.036,59.153
534.916,392.17,23.807,0.0,1121.218,0.0,11.028,184.698,377.538,0.0,2.0,0.494,11.108,10.341,19.196,22.282,77.991
228.619,173.56,0.0,5.825,622.223,1116.834,9.864,71.571,117.708,0.502,0.0,0.0,0.133,0.0,7.161,22.022,35.351
487.357,144.696,0.0,0.0,1518.837,0.0,11.27,119.433,270.224,9.409,0.786,0.0,5.29,0.0,8.171,23.016,27.235
468.325,323.279,16.765,0.0,459.275,1172.664,10.07,138.556,273.021,6.386,0.508,0.382,31.961,176.801,14.24,18.541,57.485
308.083,174.433,1.927,6.664,761.858,875.453,8.766,77.05,161.882,6.51,0.085,0.052,1.37,5.324,13.899,22.074,39.516
504.18,266.215,49.276,0.0,809.314,0.0,11.322,153.624,257.86,42.731,0.487,0.0,0.0,0.0,7.354,25.181,51.714
283.971,444.056,16.889,0.0,974.111,0.0,12.343,157.924,306.047,8.814,1.4,0.0,8.828,51.33,11.859,20.209,78.11
534.595,71.07,8.8,0.0,435.078,915.96,15.205,111.211,195.808,12.457,0.122,0.0,1.91,0.0,47.802,22.91,45.325
570.828,224.658,0.0,0.0,1070.021,167.551,10.423,162.819,324.506,0.856,0.774,0.0,5.222,0.0,8.497,22.429,23.276
423.649,93.039,1.455,25.406,830.719,835.263,13.28,89.665,167.69,10.161,0.0,0.0,0.307,0.0,57.929,22.539,43.328
718.986,403.036,169.88,479.316,173.608,0.0,10.291,439.411,620.644,21.619,0.0,0.546,0.0,0.0,42.313,19.224,71.241
453.254,215.858,25.394,23.677,1053.585,382.056,13.428,88.58,219.762,108.552,0.209,0.0,9.241,57.378,32.077,21.152,43.903
523.02,179.333,21.874,60.898,837.179,357.757,15.089,122.033,230.403,69.605,0.0,0.003,0.516,0.0,61.89,21.4,42.803
501.58,83.349,5.294,0.0,639.749,1263.259,15.995,94.088,209.987,0.0,0.0,0.0,1.062,0.0,85.387,23.459,53.725
403.827,336.882,27.426,6.944,1088.5,15.131,14.898,125.543,286.478,68.643,0.798,0.0,3.7,16.551,67.178,24.322,69.338
378.52,132.389,3.364,34.844,844.79,582.179,12.573,91.808,194.886,25.932,0.086,0.0,0.828,0.0,8.156,23.874,32.381
269.611,129.924,0.0,3.531,549.901,1310.616,10.559,71.659,132.296,5.079,0.002,0.0,0.652,0.0,8.834,23.172,35.239
257.491,243.475,4.013,5.952,1006.745,705.518,10.167,80.772,163.521,10.826,0.068,0.058,0.389,0.0,47.749,22.645,49.67
508.251,45.304,0.0,0.0,586.74,1039.176,14.548,79.379,134.433,23.312,0.0,0.0,0.0,0.0,10.935,23.022,27.088
401.444,166.929,0.0,0.0,699.367,657.349,12.035,114.147,206.708,17.296,0.114,0.206,7.882,32.652,2.966,20.361,27.071
420.799,653.131,33.885,51.228,498.426,511.933,12.277,180.767,353.593,23.253,0.798,0.322,32.197,213.45,22.259,19.128,119.999
392.342,75.849,7.15,0.0,717.627,948.775,13.847,91.402,178.452,0.643,0.044,0.0,0.87,0.0,27.587,21.841,37.186
361.744,141.959,0.0,33.954,558.308,1324.386,12.881,78.14,154.302,13.006,0.0,0.0,1.656,0.0,94.818,24.628,49.545
340.017,83.704,0.101,0.0,478.739,1193.165,14.439,94.265,146.068,8.524,0.0,0.285,1.342,0.0,9.519,21.979,32.718
333.695,500.302,49.372,38.672,720.906,221.159,13.079,136.858,298.522,96.851,0.545,0.0,6.978,62.155,38.906,22.378,83.978
411.143,81.787,0.0,38.464,872.32,1000.869,13.007,86.565,187.396,1.767,0.003,0.09,1.112,0.0,75.892,22.695,47.394
195.414,845.488,57.267,22.222,591.559,223.775,14.414,154.362,237.187,37.457,0.338,0.0,0.0,0.0,17.799,20.346,115.726
348.213,119.575,0.0,14.888,502.781,1236.163,14.473,86.169,169.369,8.946,0.0,0.0,0.971,0.0,45.046,22.25,41.632
359.302,163.92,3.073,23.179,698.217,896.175,10.202,86.176,178.229,16.086,0.082,0.078,1.89,8.535,46.592,23.51,42.686
346.925,131.718,9.602,27.951,554.009,983.62,13.915,106.619,167.349,18.876,0.046,0.043,2.557,0.0,19.0,21.708,39.149
416.252,116.643,1.936,32.137,832.13,746.281,13.413,92.184,199.503,0.0,0.164,0.083,1.12,0.0,4.332,22.577,32.801
434.707,48.281,2.208,0.0,377.373,1281.796,15.452,80.581,143.757,0.0,0.0,0.0,0.905,0.0,22.609,22.339,35.472
566.0,108.304,0.0,0.0,711.957,626.142,13.369,86.868,110.142,99.488,0.0,0.123,0.0,0.0,0.0,24.198,22.328
404.276,295.709,10.46,2.846,1354.77,0.0,13.38,115.915,277.477,0.0,0.756,0.025,2.237,0.0,72.962,23.492,63.937
488.363,99.033,13.205,19.16,869.815,804.574,13.116,73.614,174.642,42.595,0.064,0.0,0.912,0.0,74.478,25.34,41.919
265.589,101.58,0.0,145.072,551.026,657.795,14.124,114.325,213.053,22.161,0.033,0.0,0.761,0.0,6.2,20.884,36.978
410.946,114.738,0.0,22.655,819.044,718.513,11.865,92.012,190.322,10.052,0.124,0.0,1.055,0.0,40.038,22.992,39.795
278.142,523.027,33.67,13.938,867.381,85.823,14.658,141.875,307.724,23.729,1.095,0.0,5.622,51.956,71.165,25.427,110.206
268.468,317.026,0.0,0.0,575.869,1007.606,15.178,89.333,195.706,0.0,0.0,0.0,0.0,0.0,90.841,23.114,63.053
407.588,72.714,0.0,0.0,577.299,1127.907,12.339,70.049,143.885,0.0,0.0,0.0,0.0,0.0,5.967,21.069,28.831
577.326,506.813,82.516,14.487,967.494,125.638,14.204,121.442,226.48,221.877,0.12,0.0,0.0,0.0,45.687,25.33,67.697
291.962,186.209,0.0,11.922,763.271,894.114,7.523,84.99,147.314,12.939,0.0,0.045,0.299,0.0,37.509,22.115,42.877
218.398,137.491,0.0,47.467,582.632,1145.902,9.974,72.502,122.157,5.683,0.0,0.15,0.011,0.0,13.748,21.948,33.51
503.401,86.818,0.0,20.592,1099.181,463.786,14.455,85.984,219.436,3.056,0.103,0.0,1.548,0.0,57.842,23.978,42.102
701.947,214.723,30.923,16.046,1176.227,61.757,12.194,116.836,238.399,195.577,0.241,0.212,17.06,80.509,32.354,22.026,37.618
281.331,179.536,3.307,178.291,728.731,578.981,10.604,110.197,217.302,23.107,0.156,0.329,2.092,0.0,14.9,22.655,40.866
356.394,190.306,0.0,14.798,1093.786,295.763,10.653,96.105,207.764,7.932,0.274,0.161,1.009,0.0,14.734,22.339,43.753
288.433,194.31,3.376,3.787,727.899,950.179,10.021,77.537,150.914,15.448,0.054,0.019,0.507,0.0,65.707,23.115,45.852
477.086,139.039,0.0,0.0,1399.296,0.0,11.887,125.22,296.131,0.0,0.816,0.007,14.337,36.226,19.225,21.315,36.546
410.819,123.948,0.0,9.978,438.567,1317.186,16.035,86.981,164.114,0.0,0.0,0.0,0.266,0.0,71.243,22.909,49.009
666.531,130.694,7.933,52.389,853.857,186.416,14.347,69.629,109.576,164.498,0.077,0.0,0.0,0.0,29.341,24.9,37.55
382.989,120.413,6.162,8.507,779.719,769.864,9.652,86.693,178.774,34.521,0.0,0.088,6.242,27.386,38.405,21.036,35.934
322.038,192.805,0.866,0.0,760.884,668.053,10.174,80.98,175.856,14.884,0.043,0.26,2.788,3.368,32.83,21.674,44.67
235.158,255.169,0.0,0.0,700.845,1120.966,9.734,67.817,131.063,3.387,0.0,0.0,0.0,0.0,3.648,22.344,33.412
376.749,546.206,48.671,28.463,1232.413,0.0,14.131,140.759,333.07,99.887,1.557,0.0,5.866,31.891,49.446,23.47,91.163
351.237,111.177,0.0,29.386,826.681,1074.108,9.971,71.627,160.647,1.088,0.0,0.025,0.167,0.0,99.574,22.634,51.244
468.578,102.963,0.0,3.907,531.48,882.033,15.509,97.565,136.049,46.403,0.0,0.06,1.022,0.0,22.668,24.47,38.39
351.366,138.065,0.0,18.02,719.562,742.448,12.625,78.235,159.852,11.529,0.028,0.0,1.261,0.0,18.601,22.612,34.055
691.952,513.862,70.977,1383.618,0.0,0.0,9.931,514.432,845.494,52.53,0.084,1.024,9.241,0.0,61.275,16.15,90.19
360.44,256.668,4.324,0.0,1018.3,604.989,10.151,101.593,186.994,108.178,0.0,0.0,3.324,0.0,25.129,23.103,43.74
544.668,87.544,0.0,25.256,1094.036,456.877,14.807,102.276,227.982,0.0,0.202,0.0,1.771,0.0,39.958,24.246,37.905
300.023,547.008,26.569,313.877,785.122,0.0,12.546,218.211,370.945,29.619,0.695,0.0,0.0,6.377,34.481,18.54,84.315
376.644,162.985,0.0,0.0,641.274,846.151,6.465,91.423,150.81,0.0,0.071,0.097,11.441,59.388,5.292,20.853,36.904
410.516,101.117,0.128,0.0,800.497,814.51,13.297,66.315,122.899,44.578,0.0,0.0,0.823,0.0,0.0,23.969,26.347
189.267,1003.147,15.505,123.316,831.116,0.0,13.974,186.393,377.446,26.932,1.456,0.017,1.82,51.274,22.585,24.6,138.995
263.572,232.217,0.0,7.505,802.099,700.926,11.228,82.098,160.132,1.114,0.031,0.0,0.599,0.0,43.381,21.899,49.215
462.616,170.931,22.822,0.0,1174.002,103.758,13.375,99.12,248.669,50.828,0.575,0.074,9.442,43.126,63.975,24.381,44.736
647.27,199.78,19.52,19.082,796.235,342.969,14.624,97.703,123.942,185.549,0.0,0.0,0.0,0.0,15.159,23.468,33.994
440.07,248.254,21.287,6.168,1233.773,30.936,12.185,108.981,231.363,116.02,0.444,0.0,2.585,3.69,21.054,22.617,39.055
213.06,282.739,0.0,235.158,697.934,1019.141,8.758,119.786,223.47,14.676,0.0,0.131,2.154,0.0,15.614,22.86,45.225
380.99,131.136,8.912,43.54,837.494,770.203,11.651,83.676,186.456,1.387,0.178,0.0,3.769,22.892,72.244,23.617,50.125
377.924,239.296,17.665,14.576,840.675,606.772,13.561,78.472,159.623,94.024,0.024,0.0,0.0,0.0,35.539,20.738,41.857
326.861,161.31,2.723,23.537,702.533,800.405,11.473,91.335,186.876,1.056,0.236,0.0,1.766,0.0,0.0,22.752,33.147
404.984,181.067,3.747,1.898,810.748,830.632,9.851,91.762,188.973,4.018,0.182,0.139,2.495,0.0,8.086,21.469,36.232
1149.328,517.236,86.025,106.007,0.0,1501.751,8.261,353.359,636.572,25.969,1.655,1.483,73.679,392.872,29.319,15.801,111.957
523.086,140.708,0.0,0.0,326.041,1381.035,11.571,145.313,300.726,60.963,0.757,0.249,50.13,266.262,15.5,21.686,42.596
281.916,283.288,9.376,0.0,761.044,741.272,11.592,94.546,184.823,14.293,0.167,0.0,3.707,16.764,13.818,22.127,50.947
625.536,520.058,57.806,129.556,256.919,208.329,10.352,271.666,468.752,7.599,1.264,0.639,19.223,96.714,23.516,22.25,96.727
444.653,130.957,3.321,32.295,895.568,494.991,14.126,92.166,220.493,6.117,0.201,0.0,2.866,0.0,37.532,24.878,41.105
180.573,246.779,2.994,39.037,705.676,726.66,13.556,85.963,182.455,5.367,0.029,0.0,0.894,7.556,49.367,21.887,53.359
465.236,139.104,0.0,0.0,571.924,1145.576,7.709,97.487,185.546,0.0,0.214,0.433,24.601,117.263,18.036,18.734,42.838
313.587,494.548,40.117,18.748,1302.215,0.0,13.249,139.039,332.874,56.799,1.154,0.0,2.261,22.408,36.075,22.069,81.428
356.642,176.716,0.0,0.0,681.756,930.092,4.846,76.203,142.958,5.168,0.043,0.045,0.989,0.0,21.113,22.154,38.848
379.362,52.613,0.0,0.0,374.773,1325.298,15.044,83.152,141.145,5.949,0.0,0.173,1.214,0.0,27.683,21.496,38.676
386.787,87.283,0.0,10.458,368.01,1397.23,15.987,102.191,184.239,5.963,0.039,0.069,1.051,0.0,46.994,21.194,47.811
271.339,166.033,0.0,527.151,509.955,323.006,11.69,204.631,349.031,31.587,0.114,0.0,5.49,0.0,20.551,20.889,32.587
256.852,348.887,0.0,23.688,1109.323,115.753,12.204,108.341,250.558,15.868,0.539,0.107,2.057,0.0,42.235,23.066,63.836
625.044,124.697,13.331,41.312,877.602,381.039,14.655,88.491,129.903,171.743,0.0,0.0,0.595,0.0,15.902,23.139,24.229
390.362,144.397,0.0,21.763,651.41,948.218,8.344,79.007,147.635,10.882,0.181,0.0,1.898,0.0,7.763,23.515,31.44
211.225,350.631,0.0,0.0,686.585,639.378,4.579,89.932,164.976,0.0,0.0,0.0,0.0,0.0,32.175,21.482,55.183
284.376,314.531,1.85,11.59,1071.934,381.036,11.522,89.413,220.16,40.442,0.202,0.0,0.194,0.889,57.502,25.17,58.226
398.944,107.399,0.0,18.046,963.857,674.907,12.069,75.571,168.935,33.56,0.047,0.0,0.607,0.0,8.83,21.424,28.044
319.802,124.56,0.0,0.0,623.744,1299.613,9.811,67.139,124.541,1.146,0.0,0.0,0.019,0.0,56.208,21.442,38.178
142.664,346.501,0.0,30.502,707.737,875.116,11.972,78.898,150.332,6.018,0.0,0.0,0.0,0.0,61.138,22.898,53.641
304.73,248.848,13.732,12.508,927.982,462.154,13.578,100.378,216.552,0.0,0.47,0.0,3.303,5.481,38.567,23.685,52.24
236.486,380.373,1.234,0.0,873.649,516.119,9.445,108.587,189.006,6.221,0.309,0.265,0.0,0.0,9.284,22.125,57.328
306.454,668.707,39.82,30.599,531.029,622.586,10.437,154.61,275.457,8.727,0.658,0.092,18.941,126.818,22.308,22.494,119.003
91.524,863.125,14.036,27.089,811.041,83.764,13.277,159.928,301.165,25.301,0.587,0.0,0.901,25.887,33.562,20.351,123.911
373.223,146.247,9.281,20.006,773.333,633.86,12.394,78.866,132.037,64.575,0.113,0.0,0.0,0.0,60.04,22.315,43.89
361.471,111.609,0.0,13.691,578.761,1015.575,13.455,83.736,157.987,0.0,0.0,0.0,1.315,0.0,57.001,22.32,43.228
107.279,850.67,45.566,17.157,746.295,219.089,13.004,148.983,277.521,55.073,0.408,0.0,0.335,2.133,32.324,22.757,119.087
511.186,60.036,3.242,0.0,494.293,1292.102,16.308,94.027,181.764,2.014,0.0,0.158,1.24,0.0,70.674,20.923,47.448
355.935,115.271,0.0,17.393,810.598,849.359,10.335,78.828,169.03,0.0,0.017,0.0,0.0,0.0,33.125,22.463,38.985
294.138,198.696,0.0,0.0,931.221,743.63,11.003,80.168,178.853,0.0,0.247,0.0,0.0,0.0,2.902,22.968,35.812
671.433,250.386,10.92,79.381,52.169,972.206,7.797,264.418,452.437,10.64,0.184,0.902,29.689,126.789,25.928,17.378,25.805
336.9,143.536,0.0,20.988,985.301,712.648,10.524,85.17,162.408,0.0,0.187,0.0,1.222,0.0,47.656,22.741,50.193
389.488,113.731,0.0,0.0,968.521,716.737,10.481,80.671,168.598,0.0,0.075,0.0,0.0,0.0,20.905,22.372,36.898
471.004,73.443,0.0,0.0,402.706,1265.487,14.27,85.244,159.004,0.0,0.0,0.0,1.594,0.0,44.657,23.506,38.886
1167.944,649.072,176.953,55.306,0.0,355.606,7.196,424.598,632.245,37.964,1.312,1.449,33.57,128.484,53.694,14.3,108.944
336.59,108.836,0.0,0.0,492.89,1243.918,15.227,93.147,161.162,4.638,0.0,0.0,0.532,0.0,71.751,20.631,48.518
434.257,72.052,0.0,42.444,604.475,1300.553,14.067,83.263,183.025,0.0,0.0,0.0,1.244,0.0,125.742,22.973,54.84
649.889,699.126,98.611,17.587,164.759,667.1,11.782,242.816,443.439,63.402,1.175,0.198,31.801,199.987,26.616,16.72,116.997
528.483,130.748,3.202,20.248,1536.549,0.0,12.587,92.378,236.243,79.262,0.456,0.128,0.121,0.0,16.744,24.304,31.906
364.049,108.425,0.0,0.501,537.536,1372.8,15.803,91.119,183.089,6.66,0.02,0.0,1.092,0.0,106.801,23.056,53.962
545.143,118.919,4.822,27.259,1229.489,139.198,14.923,95.123,228.401,38.871,0.265,0.036,2.125,0.0,76.49,23.407,44.961
423.716,127.023,10.218,59.579,1294.548,338.768,12.537,80.963,216.608,39.181,0.237,0.0,1.936,0.0,73.294,25.715,49.024
234.866,343.855,0.0,3.019,996.777,472.841,12.243,107.551,221.553,19.822,0.169,0.246,0.0,0.0,17.816,21.743,54.027
306.596,158.37,3.227,12.33,572.426,965.085,13.574,79.157,174.064,10.006,0.113,0.015,1.8,0.0,40.715,22.563,44.771
272.481,204.692,0.0,2.273,585.092,1208.78,13.373,83.428,136.308,21.655,0.0,0.0,1.794,0.0,39.022,22.741,45.832
282.463,317.207,0.0,16.834,929.077,557.053,13.67,106.461,223.502,4.016,0.423,0.0,0.686,0.0,34.699,23.057,58.411
298.788,185.161,0.0,4.197,787.622,1036.93,6.097,74.3,144.519,2.039,0.014,0.049,0.0,0.0,29.196,21.933,38.745
161.906,345.346,4.664,13.773,683.861,1038.688,10.853,87.47,159.693,17.352,0.0,0.0,0.0,0.0,10.794,20.767,51.507
712.742,929.734,126.684,97.631,441.131,0.0,15.891,244.314,500.964,251.864,1.812,0.0,30.417,236.017,68.739,22.34,153.558
280.94,173.174,3.905,0.0,648.233,1054.495,10.134,81.254,143.488,0.0,0.0,0.0,0.0,0.0,1.315,22.906,33.262
463.203,221.364,3.781,0.0,1101.603,352.613,9.625,95.497,174.05,158.107,0.023,0.0,3.518,11.519,19.42,22.71,33.148
354.342,134.284,9.8,0.0,704.607,858.368,11.801,83.36,162.842,10.868,0.138,0.024,2.005,0.0,22.713,22.308,40.528
205.603,140.629,0.0,164.031,508.903,1232.054,12.548,96.094,163.796,5.21,0.0,0.0,0.048,0.0,1.507,22.788,35.813
300.811,167.802,0.0,8.579,675.683,1025.757,4.67,67.159,128.057,0.0,0.0,0.0,0.0,0.0,47.244,22.072,41.635
358.213,173.37,5.746,0.0,670.114,794.813,10.588,106.819,217.302,9.908,0.354,0.111,16.098,83.13,6.048,20.743,38.465
403.798,93.051,0.0,0.0,968.914,746.962,11.629,82.336,183.477,0.0,0.15,0.0,0.146,0.0,0.0,21.382,27.257
504.671,55.389,3.673,36.286,462.358,1064.184,13.759,75.593,154.229,26.34,0.0,0.0,1.829,0.0,30.116,24.407,34.56
395.685,87.618,0.0,0.0,536.583,970.162,12.03,68.532,126.003,18.836,0.0,0.025,0.831,0.0,6.758,22.244,29.66
317.674,75.352,0.0,0.0,369.42,1450.266,14.921,85.291,141.107,0.0,0.0,0.146,0.405,0.0,40.501,22.357,44.747
833.705,543.956,86.105,48.222,420.551,308.853,11.723,224.153,438.199,186.893,1.13,0.0,38.628,267.406,38.393,16.012,89.461
566.342,232.931,52.076,14.934,304.523,733.972,10.09,232.366,355.964,14.804,0.027,0.418,9.691,11.569,14.099,18.748,34.985
369.192,520.157,37.505,38.133,1044.695,0.0,14.374,135.448,281.088,141.043,0.569,0.0,4.554,52.073,53.138,23.324,73.142
773.428,891.932,241.891,0.0,628.032,0.0,12.397,239.666,321.253,197.452,0.285,0.0,0.0,0.0,47.096,27.233,128.483
216.045,282.403,0.0,0.0,783.47,946.134,9.318,82.272,140.987,1.11,0.0,0.08,0.0,0.0,54.081,23.183,54.103
319.294,244.97,5.06,21.723,747.409,530.462,11.858,103.544,232.199,7.351,0.513,0.422,9.126,51.329,9.058,21.276,42.864
371.558,100.765,4.42,4.993,553.587,1360.467,13.836,77.388,167.132,6.979,0.14,0.034,2.004,0.0,62.511,23.248,46.955
178.381,942.787,52.278,72.46,884.958,0.0,15.001,183.317,344.752,43.107,1.057,0.0,2.611,44.773,75.728,23.465,151.658
329.082,192.089,0.0,0.0,566.22,1045.629,7.766,117.376,197.462,1.13,0.139,0.327,18.059,98.745,5.549,18.863,42.34
397.369,117.683,0.0,0.0,977.203,552.273,10.875,99.801,196.874,12.457,0.325,0.059,5.168,16.388,1.061,21.168,26.429
118.773,92.171,0.0,598.501,428.314,763.96,13.164,173.225,295.947,26.776,0.0,0.0,0.0,0.0,6.185,21.524,31.671
82.643,169.828,0.0,526.254,575.789,723.552,10.368,138.891,263.409,31.269,0.037,0.419,0.423,0.0,18.848,25.027,38.493
261.563,135.981,2.048,79.615,538.215,1081.341,11.052,81.6,157.626,13.562,0.107,0.13,0.0,0.0,8.624,23.863,37.088
280.002,546.113,6.645,0.0,1296.466,0.0,12.492,155.191,326.18,0.0,1.401,0.079,1.933,0.0,13.69,21.275,85.24
235.34,191.546,8.189,108.322,715.382,1003.295,11.466,84.814,150.578,42.116,0.189,0.0,2.334,0.0,22.234,24.577,39.096
346.049,187.033,5.467,35.698,828.036,683.341,10.19,79.537,164.189,68.844,0.041,0.0,0.518,0.0,54.904,23.592,43.105
302.842,353.304,3.563,0.0,650.73,583.198,12.053,120.644,198.412,20.512,0.265,0.148,6.584,42.917,8.515,23.322,53.108
207.302,220.41,0.0,257.699,852.444,489.976,12.727,114.678,229.275,15.798,0.152,0.0,0.835,0.0,18.446,22.795,42.64
379.405,152.593,0.0,36.587,801.976,789.31,13.623,98.214,206.991,0.0,0.208,0.0,1.95,0.0,56.736,23.294,47.48
389.493,144.307,5.999,27.785,1240.033,208.013,12.531,96.324,251.952,0.0,0.355,0.048,2.178,0.0,75.4,23.666,50.591
