FA,GGBS,SF,MK,FA.1,CA,Molarity,NaOH,Na2SiO3,Water,F_V (vol%),F_D,F_L,F_M,days,Tem,Com
148.699,236.979,0.0,95.921,736.603,859.162,9.295,76.059,153.353,7.194,0.0,0.219,0.0,0.0,42.022,21.583,43.843
288.191,155.658,0.0,0.0,713.715,1123.906,11.845,77.833,149.433,0.211,0.0,0.0,0.439,0.0,59.519,22.161,45.32
299.309,117.933,0.0,0.0,655.253,1265.073,12.25,76.023,138.235,2.994,0.0,0.0,0.088,0.0,61.011,23.702,42.508
290.095,318.899,34.456,0.0,557.94,918.83,14.014,102.959,150.023,24.03,0.0,0.0,0.341,0.0,14.475,21.21,55.025
338.085,73.828,7.418,39.624,400.624,994.292,13.8,87.883,137.445,9.879,0.02,0.0,0.761,0.0,0.0,21.748,30.561
427.832,103.121,0.0,29.639,635.216,1218.606,11.082,84.583,169.387,0.0,0.132,0.0,0.195,0.0,66.5,23.439,44.878
613.224,239.809,36.864,0.0,685.454,309.357,9.746,205.949,349.818,32.91,0.426,0.297,2.509,0.0,14.095,19.68,25.718
257.723,164.906,0.0,12.055,552.12,1112.19,12.0,73.697,138.85,11.054,0.003,0.0,0.908,0.0,49.752,23.56,43.614
283.649,111.716,0.0,56.236,554.907,1137.316,10.74,83.638,141.359,0.813,0.047,0.0,0.361,0.0,0.0,21.366,26.112
323.172,65.82,0.816,109.35,259.07,1117.115,14.871,141.887,179.957,17.098,0.0,0.0,0.438,0.0,0.0,20.775,33.939
473.81,160.769,1.23,0.0,1407.395,9.118,12.661,82.11,210.44,75.685,0.206,0.0,2.19,0.0,5.786,23.293,27.534
427.987,145.3,4.269,15.677,772.417,718.382,10.873,72.175,132.215,45.719,0.044,0.105,0.0,0.0,0.0,24.135,25.721
539.824,782.916,102.136,71.639,758.814,0.0,13.268,203.002,379.181,104.598,0.761,0.0,10.914,76.037,39.436,23.442,128.802
434.762,102.784,0.0,5.275,907.66,733.533,12.77,99.577,209.667,9.27,0.172,0.0,6.544,33.641,10.708,22.684,31.485
312.925,303.832,1.158,0.0,829.481,624.037,11.751,115.932,216.229,5.273,0.454,0.002,0.735,0.0,0.0,22.87,47.987
286.913,283.669,0.0,75.197,1097.341,360.59,11.034,114.198,218.026,14.249,0.359,0.306,0.382,0.0,19.332,23.55,52.994
404.609,112.301,0.0,5.667,660.715,1062.119,8.113,78.661,139.858,3.704,0.014,0.0,0.0,0.0,4.069,23.955,28.843
397.686,120.972,0.0,15.002,838.464,964.809,9.905,88.777,182.458,0.0,0.062,0.082,0.854,1.945,60.342,22.962,46.979
289.869,316.678,6.301,20.081,805.318,519.085,13.177,90.367,214.329,44.909,0.043,0.002,0.633,0.0,51.085,24.239,53.155
510.049,99.428,9.675,65.169,776.997,777.238,14.273,89.156,150.729,97.305,0.0,0.048,0.129,0.0,51.86,24.082,38.635
234.432,126.52,0.0,182.841,601.126,1003.141,15.585,112.609,196.715,17.001,0.019,0.041,0.323,0.0,90.984,22.777,55.484
429.213,108.262,7.718,2.742,882.355,656.401,13.37,86.728,211.68,0.0,0.196,0.0,2.119,0.0,39.72,22.131,40.098
263.462,120.209,1.305,50.501,548.254,1212.559,13.313,90.963,159.118,17.846,0.073,0.0,1.495,0.0,18.28,22.145,41.379
871.175,215.275,49.137,0.0,833.832,52.343,11.907,184.183,205.149,181.0,0.0,0.242,3.27,0.0,0.0,22.661,18.063
514.394,50.975,0.0,0.0,426.413,1244.978,15.311,88.327,171.027,0.0,0.0,0.0,1.433,0.0,19.937,22.613,34.598
480.668,78.254,3.98,6.27,665.026,854.57,15.258,106.739,213.715,0.0,0.042,0.104,1.679,0.0,58.175,23.203,45.527
378.936,170.366,7.409,0.0,1003.896,371.918,9.841,117.339,209.582,22.016,0.413,0.033,10.329,38.723,7.497,21.77,36.291
245.336,554.695,13.946,2.095,706.746,422.717,12.682,155.822,302.999,41.859,0.974,0.011,11.386,100.334,17.719,22.204,91.17
301.989,128.713,0.0,3.981,613.894,1318.908,10.225,64.404,131.458,0.0,0.0,0.0,0.0,0.0,42.941,22.731,40.208
244.785,178.819,0.0,192.911,503.03,835.334,13.701,112.258,184.188,2.378,0.0,0.08,0.747,0.0,13.669,24.042,43.215
401.585,177.576,6.144,10.812,655.446,741.476,9.983,88.555,177.394,11.721,0.246,0.025,1.681,0.0,29.455,23.372,40.115
376.577,125.568,0.0,0.046,538.459,1335.111,13.587,77.733,166.149,5.642,0.047,0.0,2.11,0.0,85.931,23.03,48.519
284.63,63.703,0.0,156.923,327.33,1027.825,14.611,122.663,182.27,21.336,0.0,0.1,0.695,0.0,0.0,23.16,34.42
435.947,146.025,4.88,35.105,720.768,784.255,14.716,86.164,172.687,42.616,0.0,0.0,1.052,0.0,30.458,22.259,37.242
776.665,578.412,160.36,17.476,499.046,173.266,10.606,217.162,331.564,167.222,0.694,0.0,8.401,25.883,44.962,23.505,88.122
349.151,117.514,0.0,16.268,695.567,1042.917,11.557,76.296,154.835,2.521,0.0,0.0,0.068,0.0,69.91,22.942,45.766
358.973,115.832,2.311,0.0,699.593,1062.998,13.271,83.779,180.72,8.244,0.161,0.054,2.409,0.0,14.874,22.819,38.661
401.687,161.483,8.429,21.47,633.659,718.577,13.191,89.949,185.213,14.642,0.172,0.273,3.128,0.0,19.847,23.915,42.449
497.255,79.407,0.0,2.085,1023.792,368.685,14.034,92.888,208.254,0.0,0.181,0.0,0.969,0.0,0.0,20.712,29.695
609.678,167.048,5.839,0.0,1386.226,0.0,12.792,77.407,162.03,221.536,0.09,0.0,1.947,0.0,13.302,24.491,19.322
564.9,156.066,11.632,0.0,714.102,621.023,12.592,125.071,212.712,58.237,0.025,0.0,3.982,0.0,0.999,20.692,13.558
270.65,165.868,0.0,5.163,719.084,1026.198,10.098,79.655,151.674,16.702,0.032,0.092,0.117,0.0,30.981,22.578,41.977
266.804,235.407,0.0,8.961,700.915,1124.902,12.758,81.376,180.048,5.687,0.0,0.0,0.499,0.0,66.318,22.267,50.449
531.936,482.776,50.362,373.293,398.847,0.0,11.124,274.129,475.893,0.0,0.179,0.675,16.557,57.871,28.469,18.425,83.847
297.27,211.406,5.139,26.607,723.817,897.357,9.229,84.792,182.502,10.223,0.125,0.0,1.262,13.188,35.39,22.541,48.084
347.265,122.865,0.0,0.0,597.538,1112.142,7.634,86.99,178.381,0.0,0.214,0.0,11.559,66.713,19.441,21.002,35.644
504.503,223.523,24.59,117.198,646.163,217.846,11.025,200.394,332.943,18.511,0.133,0.516,8.501,0.0,10.4,23.838,35.922
187.996,793.804,8.709,687.016,525.507,0.0,13.578,258.86,450.062,40.63,0.193,0.0,0.0,0.0,42.342,18.738,111.132
485.546,96.256,6.005,27.339,945.226,414.661,14.515,95.364,214.167,16.428,0.252,0.0,3.528,0.0,29.883,19.786,35.505
304.662,166.277,3.405,23.566,696.927,1007.698,10.736,83.401,157.151,20.035,0.161,0.125,2.138,2.756,23.509,23.491,43.219
468.045,94.259,0.0,0.0,555.192,899.111,14.486,91.145,159.949,2.118,0.0,0.0,0.192,0.0,0.0,22.934,27.523
271.898,148.06,0.0,16.738,696.633,1018.805,9.078,69.62,135.205,9.901,0.078,0.0,0.0,0.0,42.682,23.0,42.721
288.694,201.582,0.0,7.396,727.188,836.5,4.746,72.638,119.198,0.0,0.0,0.0,0.0,0.0,38.49,20.189,40.531
465.077,821.711,33.266,402.929,325.723,0.0,12.844,246.915,468.568,37.319,1.09,0.566,14.231,98.341,25.179,23.348,125.695
358.919,125.378,1.243,21.203,757.51,938.706,9.542,80.492,151.778,25.294,0.038,0.0,0.115,0.0,25.391,22.835,33.959
573.155,131.513,5.871,24.433,701.189,599.739,15.647,108.057,191.792,61.055,0.0,0.134,1.001,0.0,20.722,23.345,36.074
259.296,138.88,2.347,15.97,687.849,846.841,12.04,82.04,158.6,3.953,0.109,0.093,0.343,0.0,9.139,22.716,36.144
248.366,394.548,3.545,23.408,858.805,761.156,10.521,86.542,172.584,80.026,0.0,0.135,0.0,0.0,61.27,24.853,63.965
559.26,294.447,35.945,23.195,1097.231,158.109,14.948,107.631,242.132,185.774,0.072,0.0,1.046,11.52,75.411,21.021,53.586
290.579,174.361,13.452,54.35,783.779,1036.648,14.359,94.965,186.184,5.615,0.0,0.0,2.268,0.0,82.154,21.068,54.937
307.764,842.941,48.971,60.025,528.754,0.0,12.971,193.033,330.513,20.784,0.963,0.0,7.399,69.691,16.987,20.353,127.2
350.774,201.244,8.598,20.994,850.021,574.169,10.06,85.978,159.76,55.632,0.008,0.0,0.0,0.0,25.054,22.586,42.028
228.889,242.091,9.481,209.43,1010.398,143.808,12.99,130.221,257.156,12.565,0.484,0.187,3.513,0.215,21.107,22.316,45.539
404.095,171.907,0.0,0.0,1513.014,0.0,11.389,115.64,265.858,3.26,0.891,0.036,2.243,0.0,16.729,20.712,44.37
640.73,348.379,42.287,0.0,261.363,764.37,10.972,209.637,394.962,35.406,1.324,0.738,33.11,160.899,29.571,18.655,76.545
651.172,201.118,38.975,28.51,1222.771,0.0,14.299,101.2,208.677,259.384,0.23,0.0,5.879,25.92,68.415,21.188,44.321
186.128,179.139,3.978,509.963,489.477,498.392,11.135,176.919,326.506,41.551,0.028,0.034,5.048,2.968,13.461,22.056,38.41
216.694,333.753,0.0,15.935,682.948,907.018,10.074,86.37,175.569,24.899,0.0,0.0,0.0,0.0,60.242,23.487,53.941
503.891,229.696,20.457,9.762,1025.547,194.896,14.745,69.364,177.53,154.452,0.0,0.0,0.0,0.0,31.52,24.084,40.822
36.084,729.077,1.073,33.862,639.373,585.356,13.462,118.112,238.787,14.961,0.0,0.0,0.0,0.0,48.494,20.533,93.913
423.294,158.006,19.0,5.895,732.799,776.068,13.995,127.393,266.443,16.966,0.5,0.304,22.8,132.503,43.644,21.034,40.715
402.97,150.36,1.224,19.307,668.738,818.213,13.853,83.989,173.796,31.378,0.0,0.0,1.375,0.0,53.672,25.339,39.341
494.153,515.216,53.484,38.593,407.738,263.201,11.235,207.281,360.491,9.042,0.558,0.573,17.468,103.356,17.196,19.236,89.432
369.236,183.558,2.26,0.0,705.828,843.362,10.409,94.787,182.115,21.655,0.083,0.0,6.797,19.393,0.0,22.175,29.419
448.847,76.17,0.0,2.645,872.678,723.694,14.597,95.512,196.901,0.0,0.115,0.0,0.651,0.0,21.132,22.75,37.185
288.709,186.893,0.0,19.507,848.122,1016.136,10.864,74.308,176.021,3.948,0.0,0.0,0.228,0.0,107.745,23.462,56.639
152.871,117.365,0.0,427.612,442.353,917.571,13.689,151.036,247.607,24.872,0.0,0.019,0.312,0.0,8.176,20.804,38.809
454.0,589.746,20.132,138.875,368.56,765.724,11.663,205.944,370.755,13.122,0.487,0.848,26.831,146.98,13.811,16.998,101.888
338.373,159.564,1.449,25.773,907.585,615.859,10.249,86.49,171.951,3.919,0.208,0.0,1.156,17.12,76.156,23.508,56.882
236.056,228.333,0.0,0.0,725.006,969.52,10.111,82.856,158.354,12.672,0.0,0.056,0.026,0.0,15.516,22.146,45.044
366.934,163.144,0.0,21.314,853.43,959.824,7.938,77.965,152.371,3.873,0.153,0.029,0.781,0.0,39.648,22.192,46.285
126.945,459.385,0.0,2.663,805.362,620.543,8.838,101.873,190.008,5.569,0.024,0.0,0.0,0.0,35.258,22.456,65.792
428.848,76.77,0.0,42.082,607.825,1099.156,13.028,86.621,181.722,0.0,0.051,0.018,1.17,0.0,89.987,23.54,46.663
400.817,113.216,16.774,10.804,707.926,862.694,12.045,86.53,198.86,8.105,0.33,0.0,10.128,63.467,39.254,23.128,41.031
555.717,874.442,122.92,0.0,803.562,0.0,12.806,213.589,341.805,192.025,0.589,0.0,1.856,10.061,28.6,20.722,117.612
408.182,584.137,34.184,0.0,1275.52,0.0,12.5,180.35,390.645,9.112,2.381,0.012,8.034,18.945,22.946,22.787,107.017
392.285,125.519,3.872,40.193,935.164,723.26,13.695,78.523,202.396,13.542,0.022,0.0,1.122,0.0,95.335,24.47,50.519
366.637,122.166,0.0,10.93,930.371,774.557,10.366,84.362,175.88,0.0,0.1,0.0,0.097,0.0,31.771,21.102,41.721
383.188,188.522,0.0,27.31,809.226,658.623,12.312,85.69,168.521,77.939,0.0,0.0,0.0,0.0,25.334,24.58,38.017
387.056,344.327,59.978,0.0,496.804,673.432,14.185,131.924,174.693,23.442,0.0,0.0,0.0,0.0,21.272,21.17,55.482
556.07,94.376,0.0,47.04,802.247,692.016,12.85,90.843,171.789,30.115,0.091,0.0,2.077,0.0,28.283,24.936,36.689
235.41,304.464,0.0,5.898,797.579,934.424,12.976,85.111,209.506,9.304,0.043,0.0,0.756,0.393,97.593,24.032,63.428
304.914,152.789,0.0,0.0,957.948,632.043,8.952,73.503,155.368,0.0,0.062,0.18,0.0,0.0,12.236,22.599,36.168
405.021,123.364,0.0,0.0,777.965,717.592,9.893,103.027,220.015,0.0,0.487,0.312,21.457,124.908,5.745,21.311,31.778
497.45,224.277,9.347,0.0,1080.264,181.227,12.024,110.566,239.384,162.558,0.242,0.131,13.519,80.505,15.368,22.896,34.224
611.106,243.397,8.582,64.749,377.741,245.054,8.945,262.143,494.875,12.063,0.36,0.81,6.607,0.0,15.93,20.517,29.473
237.86,87.53,3.432,217.304,414.287,1030.682,14.101,115.193,190.549,15.311,0.027,0.0,0.852,0.0,0.541,21.383,35.723
177.368,370.017,0.0,12.063,689.055,848.205,11.235,100.731,180.415,29.985,0.0,0.0,0.0,0.0,47.966,23.32,59.187
351.236,392.171,20.323,50.936,885.574,218.684,13.935,102.054,215.006,129.647,0.034,0.0,0.0,0.0,43.022,22.057,60.95
367.305,159.12,0.807,2.49,1268.888,311.852,9.232,89.034,197.78,0.0,0.352,0.0,0.512,0.0,40.208,23.074,43.906
383.95,123.869,0.0,10.197,1006.409,601.24,8.214,86.146,179.17,0.0,0.176,0.116,0.0,0.0,32.329,23.74,42.142
430.886,123.852,8.356,0.0,766.257,831.433,12.166,90.302,168.383,44.515,0.081,0.099,5.036,2.172,6.279,21.914,31.274
392.887,134.894,3.528,0.0,814.146,870.587,9.488,84.361,148.9,46.381,0.084,0.043,7.56,32.763,10.811,22.885,29.932
328.966,219.243,11.583,23.308,854.161,673.169,11.236,99.624,217.014,8.637,0.353,0.0,3.352,21.644,49.296,24.346,54.707
301.528,197.468,0.0,13.107,745.709,1126.064,7.565,68.049,137.092,4.387,0.0,0.0,0.0,0.0,78.041,22.668,48.298
1033.708,550.14,183.233,1.233,66.08,383.542,9.221,326.458,466.129,110.458,0.268,0.308,20.822,64.136,35.475,18.454,75.972
363.129,164.43,1.933,0.0,1002.911,507.221,12.042,92.906,213.519,0.0,0.375,0.0,2.675,0.0,18.315,22.881,40.366
502.946,106.995,0.0,0.0,472.644,1068.591,15.271,85.029,125.192,51.121,0.0,0.088,0.0,0.0,20.368,23.57,36.984
431.641,133.223,0.0,0.0,980.605,296.835,13.479,78.681,151.059,72.569,0.0,0.0,0.415,0.0,9.813,21.426,28.04
123.415,640.206,12.733,0.0,786.229,423.506,10.912,125.443,217.553,47.373,0.0,0.0,0.0,0.0,25.695,22.151,84.32
551.952,89.117,2.886,14.061,1164.864,342.003,13.804,79.233,185.509,43.834,0.093,0.0,0.83,0.0,3.034,23.913,21.615
455.765,168.144,3.176,0.0,1259.945,70.3,12.701,110.575,257.476,0.0,0.697,0.0,1.592,0.0,21.198,20.343,38.44
335.593,106.649,1.899,1.876,561.818,1313.234,14.602,79.42,164.413,5.381,0.019,0.166,0.858,0.0,72.435,22.564,49.925
342.604,155.682,1.443,0.0,690.435,982.548,11.422,87.664,158.89,10.308,0.151,0.086,1.716,0.0,14.352,23.327,41.385
302.679,168.443,0.0,12.914,792.693,1030.218,10.698,83.737,186.855,0.0,0.0,0.0,0.184,0.0,72.888,22.506,49.318
358.572,117.612,0.0,0.0,541.566,1308.536,14.256,83.879,154.654,0.0,0.0,0.0,0.54,0.0,57.493,22.162,42.578
416.436,91.16,2.732,19.219,624.808,1316.388,15.257,81.477,182.496,5.238,0.0,0.018,1.519,0.0,118.525,23.986,55.188
16.182,273.696,8.716,512.137,678.047,619.931,13.0,149.786,254.435,23.845,0.0,0.147,2.171,0.0,36.6,20.697,48.071
181.184,246.04,2.51,109.044,730.698,1038.21,12.739,84.845,166.655,8.487,0.0,0.0,0.384,0.0,64.167,22.771,52.749
473.579,98.732,0.0,2.104,1143.138,465.416,13.237,94.933,193.959,0.0,0.264,0.18,2.227,0.0,25.849,24.345,39.036
210.596,245.896,0.0,0.0,725.262,1069.81,8.741,65.272,129.014,20.366,0.0,0.211,0.0,0.0,10.929,23.157,35.211
362.197,709.503,33.37,0.0,975.253,0.0,12.518,187.01,361.617,11.92,1.818,0.094,3.509,5.352,15.542,19.745,112.325
343.948,123.425,2.053,36.549,658.078,754.446,14.065,99.465,186.793,7.245,0.0,0.063,0.534,0.0,15.403,21.589,38.522
376.598,135.43,0.0,3.301,589.717,1082.952,11.441,89.219,204.122,12.687,0.226,0.0,13.616,69.367,6.749,23.658,33.98
419.998,98.321,8.262,25.544,708.884,829.261,12.68,80.977,158.397,40.962,0.152,0.021,0.876,0.0,30.658,22.697,35.208
431.582,88.356,1.194,0.0,554.642,1031.39,13.718,82.497,157.623,13.186,0.0,0.0,0.0,0.0,9.223,21.854,27.884
280.974,534.212,0.0,1266.629,543.075,0.0,12.579,361.665,632.885,26.942,0.082,0.118,3.698,0.0,39.348,19.43,80.833
332.775,188.236,17.896,126.36,363.692,628.82,14.208,154.445,217.778,15.398,0.0,0.174,1.648,0.0,21.426,20.932,45.609
66.718,681.407,0.0,20.932,583.44,778.045,11.867,112.34,186.183,14.127,0.0,0.0,0.0,0.0,40.74,22.845,84.924
280.647,224.964,0.0,7.909,561.806,1246.903,10.173,80.447,155.621,6.383,0.0,0.0,0.0,0.0,40.642,24.157,43.121
374.61,282.519,29.102,24.94,833.497,527.731,13.531,110.312,219.78,88.743,0.086,0.0,0.936,0.0,25.911,22.724,56.603
274.73,213.65,0.0,0.0,729.88,1180.225,6.375,91.2,184.662,0.0,0.0,0.368,6.307,2.607,31.427,19.156,42.345
870.858,258.048,58.383,0.0,803.866,591.047,10.873,184.718,310.174,254.551,0.356,0.171,24.202,139.108,27.707,16.877,24.684
227.407,368.708,0.0,11.068,763.303,783.727,12.827,97.742,174.173,83.223,0.0,0.0,0.0,0.0,35.892,22.855,53.661
352.438,141.895,0.0,14.842,766.76,1098.573,10.093,77.393,165.621,15.634,0.072,-0.0,1.25,0.0,64.633,23.985,48.805
404.233,168.735,5.764,4.43,869.137,569.668,12.364,94.412,213.128,14.604,0.395,0.0,3.559,12.604,23.044,23.05,42.518
641.871,96.342,0.232,27.429,549.351,584.197,13.908,100.859,154.608,69.07,0.235,0.073,1.045,0.0,0.231,26.269,31.782
197.546,258.6,0.0,333.385,661.961,805.029,10.908,123.882,253.154,21.279,0.028,0.046,3.723,9.629,15.584,21.349,44.348
41.12,1074.933,4.733,405.844,676.169,0.0,14.277,223.266,387.834,24.302,0.391,0.0,0.0,13.752,18.369,21.104,125.476
144.833,521.512,1.258,26.987,737.102,1040.405,14.572,104.318,197.654,38.74,0.0,0.0,0.079,0.0,78.785,22.637,77.314
263.453,166.21,1.57,4.903,732.607,1095.908,12.587,71.695,151.615,11.373,0.0,0.021,0.768,0.0,64.252,21.916,48.57
653.849,354.01,15.71,74.476,528.32,292.077,10.018,224.384,422.596,3.876,1.715,0.193,23.304,61.439,23.43,19.493,68.876
372.086,185.067,3.052,3.317,693.6,914.285,12.605,108.603,248.641,10.364,0.458,0.231,19.877,97.027,14.439,21.455,41.633
347.558,308.042,0.0,402.038,520.22,457.048,11.724,188.131,367.153,21.402,0.213,0.45,10.348,48.893,23.894,20.853,57.576
357.926,140.85,0.0,29.931,668.066,1044.562,8.359,69.976,135.54,14.291,0.075,0.0,0.05,0.0,55.478,23.376,39.988
490.646,54.876,0.362,7.113,433.358,1402.546,16.005,99.635,186.883,0.783,0.0,0.0,0.306,0.0,67.134,22.598,44.231
462.357,536.418,30.871,0.0,698.4,0.0,12.729,187.324,418.247,13.745,2.373,0.506,27.325,142.834,14.498,25.222,106.548
408.789,148.34,0.0,0.177,1122.938,365.369,12.921,99.465,207.484,0.0,0.404,0.118,2.609,0.0,21.044,22.909,42.018
595.483,295.508,62.36,0.0,553.803,664.048,11.534,174.347,278.989,68.108,0.227,0.12,7.909,23.016,13.951,22.006,42.98
412.24,88.046,3.208,0.0,512.428,1170.894,13.004,83.775,161.89,0.0,0.0,0.0,0.299,0.0,23.125,21.105,35.044
563.94,49.504,0.0,26.072,433.462,1056.775,16.015,104.293,200.624,1.774,0.0,0.104,2.226,0.0,45.428,20.943,42.95
312.161,168.597,0.0,5.178,726.328,971.801,4.594,68.96,124.27,0.0,0.0,0.0,0.0,0.0,61.358,22.166,44.281
48.03,650.854,1.616,34.57,653.038,485.484,13.782,108.977,166.741,0.0,0.0,0.0,0.0,0.0,33.022,21.596,90.275
218.625,162.147,0.0,97.781,585.477,969.576,9.386,82.211,153.26,15.434,0.047,0.051,0.379,0.0,13.291,23.226,37.482
278.63,159.258,0.0,0.0,659.416,1096.14,10.894,74.989,129.262,22.135,0.0,0.002,0.0,0.0,24.737,23.51,44.578
432.481,75.403,0.0,0.0,874.349,797.37,13.608,82.587,192.282,0.0,0.104,0.0,1.049,0.0,24.14,23.458,38.37
343.606,137.724,0.0,7.134,584.782,1337.867,13.65,80.744,160.465,3.289,0.0,0.0,0.747,0.0,97.653,23.33,51.866
567.67,133.415,0.0,0.0,596.257,1074.11,11.517,151.973,310.18,40.441,1.097,0.244,43.494,229.604,18.055,18.855,33.05
280.543,113.35,0.0,0.0,516.681,1224.212,13.207,72.753,143.807,3.868,0.0,0.0,0.865,0.0,15.428,20.695,36.318
367.497,106.314,0.0,9.372,745.915,1052.563,13.045,80.765,164.757,5.157,0.056,0.0,2.788,0.0,60.265,23.706,48.039
338.443,154.954,3.869,0.0,867.787,798.54,8.619,78.605,127.569,13.363,0.107,0.0,0.0,0.0,2.526,20.827,33.821
989.464,388.506,115.707,2.594,215.05,685.31,9.043,269.264,456.151,94.898,0.586,0.814,40.822,175.634,28.511,18.817,72.926
164.909,363.625,0.0,4.601,686.928,1074.658,12.795,91.533,180.26,8.249,0.0,0.0,0.0,0.0,106.525,22.157,68.932
326.996,96.755,1.007,11.261,432.398,1206.067,14.552,100.327,164.494,15.778,0.07,0.0,0.522,0.0,13.927,22.201,38.64
236.165,827.129,42.293,45.677,871.868,0.0,14.969,172.755,356.33,90.394,0.908,0.0,3.311,69.562,59.225,18.995,131.019
330.969,118.9,6.642,0.0,696.408,1044.964,13.411,79.196,169.895,14.763,0.025,0.0,1.499,1.31,60.042,21.942,49.044
120.833,513.43,2.598,629.816,598.678,29.548,13.261,200.253,369.455,32.62,0.155,0.0,0.664,0.0,40.072,23.289,80.39
371.636,130.884,0.0,32.278,1023.668,760.897,13.469,92.52,212.832,0.0,0.198,0.0,2.28,0.0,69.91,24.148,50.265
272.824,235.878,0.0,29.028,909.038,657.315,10.802,96.579,185.51,0.0,0.147,0.081,0.602,0.0,65.097,25.485,54.644
395.587,111.473,2.748,17.047,688.535,1050.86,14.117,85.494,188.326,0.0,0.0,0.0,1.841,0.0,60.741,21.283,44.525
327.386,137.038,0.0,0.0,339.566,1452.092,14.872,84.807,110.619,1.523,0.0,0.068,0.164,0.0,4.278,22.407,35.09
418.99,156.784,4.371,40.449,700.843,893.945,11.215,83.972,173.011,9.861,0.199,0.0,3.287,10.902,48.74,22.829,41.304
468.308,253.31,14.85,9.997,986.693,475.383,12.206,104.095,197.472,151.451,0.282,0.0,10.848,72.935,14.991,22.64,35.057
479.18,170.849,4.402,0.0,804.923,234.569,12.764,105.681,207.717,39.782,0.103,0.104,0.0,0.0,17.869,23.585,38.973
517.541,216.565,34.715,30.656,779.025,615.361,13.161,129.424,218.872,121.053,0.031,0.0,4.269,0.0,20.728,22.446,35.042
656.096,310.237,0.53,0.0,503.049,518.853,10.17,200.343,403.172,1.433,1.677,0.633,32.365,108.53,10.381,20.466,62.45
121.434,256.57,2.757,195.687,631.995,1035.51,13.751,91.768,186.786,8.036,0.0,0.0,0.244,0.0,51.556,21.82,52.536
228.611,218.128,0.0,31.89,735.407,867.883,9.519,87.003,155.953,3.738,0.0,0.109,0.0,0.0,7.765,19.911,34.793
251.243,175.785,4.149,117.017,672.03,910.256,13.847,83.469,158.167,33.993,0.015,0.0,1.23,0.0,23.669,21.674,40.554
333.499,674.325,61.532,10.096,538.929,319.778,12.678,174.166,309.865,24.277,0.756,0.0,11.179,77.78,12.416,20.744,105.961
216.243,210.899,0.0,0.0,598.387,1152.428,14.544,77.803,160.897,3.38,0.0,0.0,1.656,0.0,49.769,22.855,49.207
527.724,177.538,0.0,0.0,1110.126,242.941,12.358,133.481,287.262,38.969,0.844,0.0,27.965,109.259,18.061,21.831,29.952
297.385,205.686,1.519,235.012,619.972,809.319,9.96,114.103,238.201,17.772,0.121,0.064,12.846,52.024,17.393,20.053,39.614
332.001,115.351,0.596,22.146,539.713,1271.369,14.093,82.277,155.3,2.833,0.033,0.0,2.082,0.0,60.591,22.306,47.641
895.387,416.975,139.299,698.16,173.757,0.0,8.314,506.548,774.538,15.354,0.0,1.241,7.086,0.0,47.118,19.3,72.187
215.521,129.96,0.725,229.422,580.327,854.596,11.936,111.978,199.925,28.167,0.124,0.22,1.61,0.0,20.902,23.912,39.675
428.645,128.898,0.0,0.0,978.411,471.857,14.178,98.53,193.557,2.116,0.269,0.0,0.676,0.0,18.605,23.292,39.854
504.037,557.63,57.825,97.996,493.105,1.1,12.208,190.868,346.166,22.903,0.366,0.0,7.557,26.99,21.653,19.612,91.391
364.61,365.137,8.929,0.0,1061.925,0.0,12.014,142.105,279.458,0.07,0.903,0.058,3.168,0.0,25.014,22.215,59.961
399.373,241.554,23.133,97.61,606.293,442.631,11.249,162.704,296.236,22.965,0.227,0.305,9.086,21.074,14.417,22.292,36.312
544.821,112.124,13.648,57.809,709.977,671.146,15.618,83.594,159.499,73.27,0.0,0.0,1.173,0.0,75.883,24.907,43.764
324.338,183.926,6.409,35.445,1107.312,623.143,12.366,80.219,213.934,0.661,0.237,0.157,2.865,5.556,70.795,23.688,54.987
332.453,162.228,2.597,141.239,574.277,761.545,11.587,117.638,232.688,18.633,0.119,0.086,8.41,21.041,6.475,20.276,35.906
189.928,163.489,1.201,425.934,586.951,604.271,10.517,155.484,281.603,40.174,0.186,0.408,2.43,0.0,17.402,25.252,40.102
279.716,184.256,0.0,3.05,674.152,898.54,8.796,73.61,162.181,16.692,0.24,0.142,1.244,0.0,27.191,22.562,44.546
311.234,163.761,0.0,0.0,755.755,1012.234,7.688,73.109,136.123,4.055,0.006,0.0,0.0,0.0,55.244,23.748,42.925
391.202,174.334,1.81,10.661,903.962,630.458,10.728,89.412,189.33,3.401,0.12,0.0,0.543,2.826,31.726,22.102,43.502
221.021,231.176,0.0,13.404,713.981,968.172,7.342,77.392,138.933,15.191,0.0,0.1,0.0,0.0,48.845,22.319,41.198
650.843,385.755,66.852,0.0,181.86,796.878,11.924,193.241,330.963,81.339,1.066,0.172,38.512,237.92,23.357,19.429,79.045
245.62,815.152,38.691,25.023,1040.272,0.0,14.256,181.338,369.355,35.67,1.822,0.166,5.568,30.632,49.558,22.902,132.365
337.395,150.008,6.831,0.0,722.837,935.297,9.611,71.645,139.011,10.395,0.13,0.0,1.725,0.0,27.659,23.182,41.802
441.725,92.755,0.0,41.185,859.213,1081.196,14.868,85.153,208.621,0.0,0.0,0.0,1.593,0.0,83.002,23.76,49.754
869.311,456.843,105.741,125.59,343.443,164.149,8.929,295.07,467.638,107.603,0.414,0.891,27.165,128.599,36.699,18.048,64.681
